term_a,term_b,observed,expected_strat,lift_strat,z_cmh,q_cmh,channels,weight
swalwell,sexual,32.00000,2.01005,15.91997,22.25080,0.00000,9.00000,3.99277
earthquake,toll,38.00000,2.69861,14.08134,22.22633,0.00000,11.00000,3.81571
life,prison,21.00000,0.83726,25.08171,22.22009,0.00000,8.00000,4.64856
school,father,27.00000,1.36703,19.75080,22.21982,0.00000,8.00000,4.30384
john,ken,20.00000,0.78681,25.41922,22.21047,0.00000,7.00000,4.66785
lindsay clancy,testimony,71.00000,9.91025,7.16430,22.21038,0.00000,8.00000,2.84083
trial,meta,65.00000,7.47794,8.69224,22.20379,0.00000,14.00000,3.11973
deadly,floods,63.00000,6.96373,9.04687,22.20337,0.00000,12.00000,3.17742
cuba,sanctions,30.00000,1.66899,17.97494,22.19734,0.00000,9.00000,4.16792
saudi,yemen,46.00000,4.05310,11.34933,22.19458,0.00000,7.00000,3.50454
faces,scrutiny,21.00000,0.84034,24.98993,22.18802,0.00000,9.00000,4.64327
white house,secret service,48.00000,4.27790,11.22045,22.17899,0.00000,12.00000,3.48806
africa,african,46.00000,3.84620,11.95986,22.17886,0.00000,5.00000,3.58013
cuba,raul castro,28.00000,1.51613,18.46808,22.17613,0.00000,10.00000,4.20696
uk,harry,43.00000,3.50603,12.26457,22.16176,0.00000,9.00000,3.61642
cuba,raul,28.00000,1.51807,18.44450,22.15949,0.00000,10.00000,4.20512
strait,traffic,39.00000,2.79990,13.92906,22.15907,0.00000,9.00000,3.80003
lindsay,testimony,71.00000,9.94642,7.13824,22.14975,0.00000,8.00000,2.83557
kills,dozens,21.00000,0.84315,24.90658,22.14807,0.00000,8.00000,4.63845
election,hungary,41.00000,3.07606,13.32874,22.14140,0.00000,10.00000,3.73647
fans,argentina,48.00000,4.17796,11.48885,22.14126,0.00000,8.00000,3.52216
california,chemical,23.00000,1.02995,22.33128,22.13487,0.00000,6.00000,4.48099
house,construction,42.00000,3.24373,12.94807,22.13023,0.00000,8.00000,3.69466
ceasefire,fragile,53.00000,5.38686,9.83876,22.12790,0.00000,12.00000,3.29848
hormuz,tankers,59.00000,6.26889,9.41155,22.12363,0.00000,12.00000,3.23443
deal,reach,76.00000,10.13246,7.50064,22.12232,0.00000,15.00000,2.90701
mission,astronauts,64.00000,7.34870,8.70902,22.12155,0.00000,12.00000,3.12251
venezuela,maduro,320.00000,122.36800,2.61506,22.11722,0.00000,20.00000,1.38685
secretary,general,47.00000,3.90700,12.02970,22.11699,0.00000,8.00000,3.58853
mosque,san diego,30.00000,1.80578,16.61331,22.11311,0.00000,11.00000,4.05427
hearing,preliminary,24.00000,1.13837,21.08272,22.10457,0.00000,7.00000,4.39799
epstein,testimony,58.00000,6.19983,9.35510,22.10023,0.00000,13.00000,3.22575
win,fans,63.00000,6.94306,9.07381,22.07579,0.00000,7.00000,3.18171
rep,omar,27.00000,1.42788,18.90921,22.07366,0.00000,11.00000,4.24102
trial,jury,91.00000,14.46164,6.29251,22.06401,0.00000,11.00000,2.65364
jackson,civil rights,25.00000,1.27912,19.54467,22.05848,0.00000,11.00000,4.28870
nancy guthrie,guthrie disappearance,65.00000,8.40323,7.73512,22.05816,0.00000,8.00000,2.95142
minneapolis,agents,92.00000,14.40221,6.38791,22.05727,0.00000,13.00000,2.67534
texas,cornyn,36.00000,2.52998,14.22939,22.05063,0.00000,10.00000,3.83080
pm,andy,55.00000,5.63190,9.76580,22.01985,0.00000,7.00000,3.28774
talks,fail,63.00000,7.23551,8.70706,22.01538,0.00000,9.00000,3.12219
white house,shooting,192.00000,49.49463,3.87921,22.00512,0.00000,15.00000,1.95576
mom,savannah guthrie,45.00000,3.89742,11.54611,22.00335,0.00000,9.00000,3.52934
mosque,diego,30.00000,1.82047,16.47922,22.00304,0.00000,11.00000,4.04258
talks,witkoff,43.00000,3.48249,12.34749,22.00199,0.00000,10.00000,3.62615
killed,soldiers,46.00000,3.82475,12.02692,21.98025,0.00000,11.00000,3.58820
epstein,testify,62.00000,6.99359,8.86526,21.96869,0.00000,13.00000,3.14816
police,suspect,62.00000,6.61327,9.37509,21.96146,0.00000,12.00000,3.22883
cruise,passengers,38.00000,2.79341,13.60345,21.95382,0.00000,11.00000,3.76590
parade,pride,20.00000,0.78965,25.32782,21.95020,0.00000,6.00000,4.66265
tariffs,ruling,50.00000,4.62978,10.79965,21.93814,0.00000,12.00000,3.43291
guilty,luigi mangione,37.00000,2.68264,13.79239,21.93762,0.00000,10.00000,3.78580
saudi arabia,houthis,42.00000,3.31073,12.68602,21.92449,0.00000,9.00000,3.66517
secretary,scott,31.00000,1.86080,16.65954,21.91320,0.00000,10.00000,4.05828
files,pentagon,51.00000,4.67819,10.90165,21.90536,0.00000,11.00000,3.44648
white house,press,165.00000,38.64932,4.26916,21.90129,0.00000,13.00000,2.09395
funeral,ayatollah,23.00000,1.04950,21.91526,21.89876,0.00000,9.00000,4.45386
jesse,civil rights,25.00000,1.29845,19.25370,21.89764,0.00000,11.00000,4.26706
bases,jordan,31.00000,1.85267,16.73263,21.89216,0.00000,7.00000,4.06459
strait,control,61.00000,6.52159,9.35355,21.89196,0.00000,12.00000,3.22551
search,rescue,50.00000,4.51244,11.08048,21.88275,0.00000,11.00000,3.46995
intelligence,gabbard,22.00000,0.97839,22.48587,21.88063,0.00000,10.00000,4.49095
game,knicks,43.00000,4.93761,8.70867,21.87131,0.00000,10.00000,3.12245
leader,jeffries,22.00000,0.94854,23.19365,21.86410,0.00000,5.00000,4.53566
rejects,offer,24.00000,1.11927,21.44253,21.85681,0.00000,8.00000,4.42240
white,secret service,48.00000,4.38657,10.94250,21.84635,0.00000,12.00000,3.45187
mom,savannah,45.00000,3.94243,11.41428,21.84152,0.00000,9.00000,3.51277
ship,passengers,39.00000,2.96141,13.16941,21.83813,0.00000,12.00000,3.71912
guilty,luigi,37.00000,2.70277,13.68964,21.83690,0.00000,10.00000,3.77501
workers,tsa,26.00000,1.37604,18.89478,21.83286,0.00000,8.00000,4.23992
clancy,testimony,71.00000,10.17204,6.97991,21.83231,0.00000,8.00000,2.80321
cartel,mencho,24.00000,1.15065,20.85783,21.83192,0.00000,9.00000,4.38252
leavitt,press briefing,24.00000,1.12370,21.35797,21.83106,0.00000,8.00000,4.41670
nancy,ransom,76.00000,11.24163,6.76058,21.83078,0.00000,9.00000,2.75715
shooting,san,54.00000,5.41462,9.97299,21.82879,0.00000,11.00000,3.31803
air,laguardia,33.00000,2.15924,15.28317,21.82734,0.00000,11.00000,3.93387
files,pam,52.00000,5.08675,10.22263,21.82361,0.00000,11.00000,3.35370
files,pam bondi,52.00000,5.08675,10.22263,21.82361,0.00000,11.00000,3.35370
base,nasa,30.00000,1.73236,17.31739,21.80876,0.00000,10.00000,4.11415
strait of hormuz,control,54.00000,5.21743,10.34991,21.80304,0.00000,12.00000,3.37155
artemis,space,89.00000,15.51613,5.73597,21.79986,0.00000,14.00000,2.52004
visit,king,76.00000,10.68307,7.11406,21.79824,0.00000,14.00000,2.83067
threat,tariff,43.00000,3.41829,12.57938,21.79396,0.00000,12.00000,3.65299
france,paris,52.00000,4.94993,10.50520,21.76348,0.00000,7.00000,3.39303
ice,arrests,29.00000,1.65287,17.54525,21.76117,0.00000,10.00000,4.13301
eu,hungary,80.00000,11.26842,7.09949,21.74449,0.00000,5.00000,2.82771
north,daughter,21.00000,0.88841,23.63786,21.72958,0.00000,6.00000,4.56303
sign,agreement,22.00000,0.97826,22.48884,21.72402,0.00000,6.00000,4.49114
bondi,general,43.00000,3.52790,12.18856,21.72368,0.00000,12.00000,3.60746
talks,resume,48.00000,4.33897,11.06253,21.72292,0.00000,12.00000,3.46761
deadline,ransom,22.00000,0.99249,22.16637,21.72118,0.00000,8.00000,4.47030
rescue,earthquake,49.00000,4.62671,10.59067,21.71486,0.00000,12.00000,3.40472
israeli,bank,41.00000,3.16699,12.94603,21.71305,0.00000,10.00000,3.69444
ai,summit,236.00000,80.75347,2.92248,21.68334,0.00000,9.00000,1.54719
ceasefire,israel-lebanon,39.00000,2.99537,13.02008,21.67870,0.00000,11.00000,3.70267
california,southern,28.00000,1.54186,18.15985,21.67553,0.00000,8.00000,4.18268
white,shooting,192.00000,50.34151,3.81395,21.67224,0.00000,15.00000,1.93129
nancy,guthrie disappearance,65.00000,8.64345,7.52014,21.66974,0.00000,8.00000,2.91076
hegseth,dan,20.00000,0.81420,24.56394,21.64460,0.00000,7.00000,4.61847
modi,bilateral,146.00000,33.19910,4.39771,21.64094,0.00000,5.00000,2.13675
shooting,alex pretti,83.00000,13.05039,6.35996,21.64060,0.00000,14.00000,2.66902
israeli,netanyahu,87.00000,13.10353,6.63943,21.63895,0.00000,16.00000,2.73106
strait of hormuz,vessel,31.00000,1.87417,16.54062,21.63409,0.00000,6.00000,4.04794
ukraine,drone,229.00000,67.21943,3.40675,21.63250,0.00000,16.00000,1.76840
child,meta,20.00000,0.80882,24.72747,21.62641,0.00000,11.00000,4.62804
ice,fatal,97.00000,16.57652,5.85165,21.62496,0.00000,11.00000,2.54884
reveals,details,35.00000,2.32982,15.02262,21.62045,0.00000,7.00000,3.90906
strikes,beirut,91.00000,14.29536,6.36570,21.62038,0.00000,12.00000,2.67032
thousands,gather,32.00000,1.96838,16.25700,21.62017,0.00000,7.00000,4.02299
cup,soccer,52.00000,5.10589,10.18431,21.61865,0.00000,12.00000,3.34828
venezuela,twin,37.00000,2.86281,12.92436,21.61509,0.00000,8.00000,3.69202
victory,parade,55.00000,6.40840,8.58249,21.60755,0.00000,9.00000,3.10140
total,solar,28.00000,1.62743,17.20505,21.59890,0.00000,8.00000,4.10476
hormuz,oil,285.00000,92.64017,3.07642,21.59680,0.00000,16.00000,1.62125
san,mosque,30.00000,1.87688,15.98399,21.59679,0.00000,11.00000,3.99856
artemis ii,earth,97.00000,18.24551,5.31638,21.59485,0.00000,13.00000,2.41044
graham,runoff,25.00000,1.28059,19.52223,21.59427,0.00000,8.00000,4.28705
africa,ebola outbreak,30.00000,1.79307,16.73105,21.58944,0.00000,8.00000,4.06446
supreme court,voting,33.00000,2.15740,15.29617,21.58592,0.00000,9.00000,3.93510
starmer,andy burnham,44.00000,3.90499,11.26763,21.57735,0.00000,12.00000,3.49411
race,arms,23.00000,1.06006,21.69686,21.54751,0.00000,6.00000,4.43941
todd,nomination,26.00000,1.37676,18.88486,21.53896,0.00000,10.00000,4.23916
chicago,jesse jackson,22.00000,1.08723,20.23494,21.53262,0.00000,9.00000,4.33878
senate,texas,88.00000,13.09112,6.72211,21.52136,0.00000,11.00000,2.74891
zohran,nyc mayor,26.00000,1.50526,17.27273,21.51554,0.00000,11.00000,4.11042
zohran mamdani,nyc mayor,26.00000,1.50526,17.27273,21.51554,0.00000,11.00000,4.11042
ii,earth,97.00000,18.34674,5.28704,21.49727,0.00000,13.00000,2.40246
committee,testify,21.00000,0.89164,23.55202,21.48357,0.00000,7.00000,4.55778
ai,meta,89.00000,14.15949,6.28554,21.47902,0.00000,11.00000,2.65204
ai,tech,177.00000,46.39142,3.81536,21.47501,0.00000,18.00000,1.93182
senate,platner,75.00000,10.67181,7.02786,21.46674,0.00000,13.00000,2.81309
strait of hormuz,reopening,28.00000,1.59188,17.58929,21.46157,0.00000,12.00000,4.13663
court,transgender,47.00000,4.44338,10.57753,21.45870,0.00000,8.00000,3.40293
outbreak,cdc,23.00000,1.08876,21.12486,21.44738,0.00000,10.00000,4.40087
massie,kentucky,30.00000,1.89306,15.84734,21.43334,0.00000,9.00000,3.98617
saudi,pact,29.00000,1.68983,17.16150,21.43222,0.00000,6.00000,4.10110
france,wildfires,53.00000,5.46899,9.69100,21.43075,0.00000,9.00000,3.27665
white,press,165.00000,39.65075,4.16133,21.42768,0.00000,13.00000,2.05705
prices,soar,35.00000,2.80768,12.46582,21.41776,0.00000,16.00000,3.63991
attack,synagogue,52.00000,5.44122,9.55668,21.40784,0.00000,9.00000,3.25651
robot,robots,21.00000,0.92948,22.59325,21.40637,0.00000,7.00000,4.49782
modi,prime,130.00000,27.34935,4.75331,21.40636,0.00000,6.00000,2.24893
earthquake,buildings,31.00000,1.99933,15.50519,21.39730,0.00000,8.00000,3.95468
ceasefire,extends,44.00000,3.83646,11.46891,21.38137,0.00000,13.00000,3.51966
hearing,committee,45.00000,3.90155,11.53387,21.37830,0.00000,10.00000,3.52780
graham,south,52.00000,5.13725,10.12216,21.37141,0.00000,11.00000,3.33944
uk,farage,31.00000,1.94750,15.91783,21.36153,0.00000,7.00000,3.99257
super,bad bunny,36.00000,2.73894,13.14378,21.35917,0.00000,11.00000,3.71631
super,bunny,36.00000,2.73894,13.14378,21.35917,0.00000,11.00000,3.71631
super bowl,bad bunny,36.00000,2.73894,13.14378,21.35917,0.00000,11.00000,3.71631
super bowl,bunny,36.00000,2.73894,13.14378,21.35917,0.00000,11.00000,3.71631
israeli,hezbollah,46.00000,4.02733,11.42195,21.34528,0.00000,9.00000,3.51374
comey,indictment,25.00000,1.34264,18.62009,21.34313,0.00000,9.00000,4.21879
plan,point,34.00000,2.27721,14.93053,21.33043,0.00000,12.00000,3.90019
general,nomination,25.00000,1.28762,19.41566,21.32870,0.00000,10.00000,4.27915
bowl,bad bunny,36.00000,2.74884,13.09643,21.31262,0.00000,11.00000,3.71110
bowl,bunny,36.00000,2.74884,13.09643,21.31262,0.00000,11.00000,3.71110
election,primary,51.00000,4.91970,10.36649,21.30870,0.00000,12.00000,3.37386
white house,event,77.00000,10.82480,7.11329,21.30297,0.00000,15.00000,2.83052
winter storm,snow,39.00000,3.08557,12.63948,21.29962,0.00000,10.00000,3.65987
china,humanoid,38.00000,2.88942,13.15144,21.29717,0.00000,9.00000,3.71715
nancy guthrie,ransom,73.00000,10.88205,6.70829,21.29033,0.00000,9.00000,2.74595
starmer,andy,44.00000,3.98778,11.03370,21.28645,0.00000,12.00000,3.46384
supreme court,rules,43.00000,3.68525,11.66813,21.28636,0.00000,11.00000,3.54450
america,lake,48.00000,4.65981,10.30085,21.28090,0.00000,13.00000,3.36469
sea,houthi,30.00000,1.82492,16.43912,21.27044,0.00000,7.00000,4.03906
jesse,civil,25.00000,1.36483,18.31735,21.25275,0.00000,11.00000,4.19514
shutdown,tsa,69.00000,9.20140,7.49886,21.24673,0.00000,9.00000,2.90667
plan,gaza,45.00000,3.86831,11.63299,21.24643,0.00000,13.00000,3.54015
death,wells,30.00000,1.86142,16.11677,21.23738,0.00000,6.00000,4.01049
historic,moon mission,29.00000,1.76215,16.45716,21.23487,0.00000,10.00000,4.04064
macron,welcomes,39.00000,3.02123,12.90865,21.23387,0.00000,5.00000,3.69027
winter,snow,48.00000,4.56103,10.52393,21.23369,0.00000,10.00000,3.39560
gold,medal,28.00000,1.68018,16.66486,21.22357,0.00000,6.00000,4.05874
years,prison,28.00000,1.68304,16.63657,21.22087,0.00000,11.00000,4.05629
arrest,tiger,21.00000,0.93850,22.37610,21.21711,0.00000,6.00000,4.48389
man,shoots,24.00000,1.19403,20.09997,21.21518,0.00000,8.00000,4.32912
supreme court,lisa,20.00000,0.86773,23.04855,21.21174,0.00000,8.00000,4.52660
pm,bilateral,155.00000,37.99692,4.07928,21.20775,0.00000,5.00000,2.02831
earthquake,indonesia,36.00000,2.69759,13.34526,21.20401,0.00000,9.00000,3.73826
winter,games,23.00000,1.11387,20.64868,21.19383,0.00000,8.00000,4.36798
nancy,sheriff,85.00000,14.23463,5.97135,21.19233,0.00000,9.00000,2.57806
cornyn,runoff,20.00000,0.86993,22.99031,21.17803,0.00000,8.00000,4.52295
sanctions,bessent,27.00000,1.50885,17.89446,21.16502,0.00000,11.00000,4.16144
strait of hormuz,traffic,35.00000,2.47299,14.15291,21.16184,0.00000,9.00000,3.82303
center,presidential,33.00000,2.31699,14.24262,21.15661,0.00000,10.00000,3.83214
california,hilton,26.00000,1.55989,16.66788,21.15632,0.00000,11.00000,4.05900
death,nolan wells,29.00000,1.75835,16.49273,21.15615,0.00000,6.00000,4.04376
charlie kirk,accused,29.00000,1.76835,16.39943,21.14588,0.00000,7.00000,4.03557
police,arrest,61.00000,6.89191,8.85096,21.12033,0.00000,12.00000,3.14583
cartel,el mencho,23.00000,1.12703,20.40771,21.10825,0.00000,9.00000,4.35104
texas,primary,70.00000,9.17447,7.62986,21.09459,0.00000,11.00000,2.93166
security,mullin,37.00000,2.75443,13.43290,21.08537,0.00000,10.00000,3.74770
airport,kuwait,36.00000,2.62187,13.73065,21.08260,0.00000,10.00000,3.77933
beijing,xi jinping,75.00000,11.17613,6.71073,21.08049,0.00000,11.00000,2.74647
paxton,runoff,26.00000,1.48132,17.55189,21.07340,0.00000,8.00000,4.13355
strait,oman,43.00000,3.63589,11.82653,21.06697,0.00000,12.00000,3.56395
warsh,rates,45.00000,4.13609,10.87984,21.05582,0.00000,9.00000,3.44359
starmer,resigns,31.00000,2.02506,15.30820,21.05499,0.00000,10.00000,3.93623
ukraine,putin,388.00000,156.67441,2.47647,21.04792,0.00000,16.00000,1.30829
plea,savannah guthrie,25.00000,1.34651,18.56658,21.03519,0.00000,8.00000,4.21464
federal,mangione,47.00000,4.46376,10.52924,21.03046,0.00000,7.00000,3.39633
nancy guthrie,sheriff,83.00000,13.82266,6.00463,21.02968,0.00000,8.00000,2.58608
world,forum,112.00000,24.38336,4.59330,21.02617,0.00000,12.00000,2.19953
crash,laguardia,44.00000,4.03344,10.90880,21.01799,0.00000,13.00000,3.44742
briefing,hold,88.00000,13.20308,6.66511,21.01421,0.00000,9.00000,2.73663
strait,vessel,33.00000,2.22955,14.80116,21.01258,0.00000,6.00000,3.88764
israeli,benjamin,24.00000,1.24002,19.35459,21.00790,0.00000,7.00000,4.27460
china,typhoon,36.00000,2.66085,13.52949,21.00567,0.00000,6.00000,3.75804
strait,reopening,31.00000,2.01477,15.38635,21.00519,0.00000,12.00000,3.94358
meets,security council,25.00000,1.29884,19.24792,20.99650,0.00000,5.00000,4.26663
ceo,nvidia,54.00000,6.09375,8.86154,20.98330,0.00000,6.00000,3.14756
lindsey graham,south carolina,23.00000,1.16181,19.79668,20.98083,0.00000,9.00000,4.30719
senate,resolution,33.00000,2.26110,14.59467,20.97002,0.00000,11.00000,3.86737
starmer,parliament,56.00000,5.98802,9.35201,20.96093,0.00000,5.00000,3.22528
senate,budget,55.00000,5.94540,9.25084,20.94587,0.00000,10.00000,3.20959
day,celebrations,58.00000,6.52357,8.89083,20.93474,0.00000,6.00000,3.15232
mission,crew,95.00000,16.74934,5.67186,20.93264,0.00000,13.00000,2.50382
world cup,soccer,50.00000,5.01759,9.96493,20.92751,0.00000,12.00000,3.31686
fifa,final,68.00000,8.92048,7.62291,20.91386,0.00000,6.00000,2.93034
case,robinson,39.00000,3.19286,12.21475,20.91313,0.00000,8.00000,3.61055
agent,service,25.00000,1.31730,18.97826,20.91099,0.00000,11.00000,4.24628
senate,darline,39.00000,3.23998,12.03710,20.90691,0.00000,8.00000,3.58942
joint,drills,21.00000,0.93859,22.37394,20.90072,0.00000,6.00000,4.48375
epstein,doj,81.00000,12.38004,6.54279,20.89481,0.00000,13.00000,2.70991
supreme leader,khamenei funeral,25.00000,1.37954,18.12196,20.89032,0.00000,6.00000,4.17967
death,nolan,30.00000,1.91505,15.66541,20.88520,0.00000,6.00000,3.96951
business,small,25.00000,1.42245,17.57527,20.84811,0.00000,11.00000,4.13547
health,ebola,36.00000,2.72179,13.22657,20.84518,0.00000,12.00000,3.72537
nato,chief,122.00000,24.81044,4.91728,20.84437,0.00000,12.00000,2.29786
vance,switzerland,40.00000,3.29073,12.15536,20.83911,0.00000,12.00000,3.60352
strait of hormuz,oman,39.00000,3.08851,12.62743,20.82583,0.00000,12.00000,3.65849
russia,ukrainian,194.00000,56.11527,3.45717,20.81864,0.00000,10.00000,1.78959
primary,races,28.00000,1.68665,16.60091,20.81564,0.00000,7.00000,4.05319
billion,fund,37.00000,2.95399,12.52544,20.80724,0.00000,12.00000,3.64679
big,makes,61.00000,7.00225,8.71148,20.79345,0.00000,6.00000,3.12292
white,event,77.00000,11.20756,6.87036,20.79331,0.00000,15.00000,2.78039
senate,michigan,79.00000,11.98990,6.58888,20.79306,0.00000,13.00000,2.72003
israeli,beirut,46.00000,4.25781,10.80367,20.79115,0.00000,8.00000,3.43345
charlie,accused,29.00000,1.82833,15.86143,20.78994,0.00000,7.00000,3.98745
wildfire,evacuations,25.00000,1.35159,18.49678,20.78732,0.00000,8.00000,4.20920
israeli,palestinian,24.00000,1.23604,19.41684,20.78677,0.00000,9.00000,4.27924
guthrie,mother,80.00000,13.39636,5.97177,20.78403,0.00000,9.00000,2.57816
moon,crew,98.00000,18.19216,5.38693,20.78063,0.00000,13.00000,2.42946
case,guilty,55.00000,5.89739,9.32616,20.77892,0.00000,13.00000,3.22128
federal,luigi mangione,43.00000,3.83578,11.21023,20.77854,0.00000,7.00000,3.48674
school,student,33.00000,2.28353,14.45134,20.77362,0.00000,11.00000,3.85313
federal,luigi,43.00000,3.84249,11.19065,20.75552,0.00000,7.00000,3.48422
netanyahu,lebanon,72.00000,9.77641,7.36467,20.75107,0.00000,13.00000,2.88062
civil,jackson,25.00000,1.42611,17.53021,20.74960,0.00000,11.00000,4.13177
nato,turkey,87.00000,14.63848,5.94324,20.74726,0.00000,13.00000,2.57125
leader,funeral,50.00000,5.01500,9.97009,20.73874,0.00000,10.00000,3.31761
ice,facility,34.00000,2.56140,13.27397,20.72502,0.00000,11.00000,3.73053
supreme court,map,27.00000,1.57510,17.14181,20.71756,0.00000,8.00000,4.09945
tanker,seizes,21.00000,0.98419,21.33730,20.70866,0.00000,12.00000,4.41531
dr,fauci,51.00000,6.06881,8.40362,20.67193,0.00000,12.00000,3.07101
savannah,plea,25.00000,1.38805,18.01088,20.67100,0.00000,8.00000,4.17080
saudi,red sea,48.00000,4.71421,10.18198,20.66843,0.00000,7.00000,3.34795
minister,andy burnham,51.00000,5.68088,8.97748,20.66214,0.00000,12.00000,3.16631
murder,guilty,49.00000,4.82812,10.14889,20.64876,0.00000,10.00000,3.34325
today,savannah,23.00000,1.21070,18.99730,20.64360,0.00000,5.00000,4.24772
prince,royal,26.00000,1.49870,17.34836,20.62763,0.00000,9.00000,4.11673
arrest,prince,40.00000,3.42147,11.69090,20.62465,0.00000,9.00000,3.54731
strait,secure,24.00000,1.26608,18.95619,20.62266,0.00000,9.00000,4.24460
supreme court,ballots,26.00000,1.55473,16.72314,20.58749,0.00000,8.00000,4.06377
gulf,allies,48.00000,4.64602,10.33141,20.58632,0.00000,8.00000,3.36897
trump,threats,286.00000,106.47550,2.68606,20.58341,0.00000,18.00000,1.42549
doj,files,57.00000,6.54264,8.71208,20.57792,0.00000,11.00000,3.12302
south,darline,26.00000,1.49533,17.38750,20.57332,0.00000,10.00000,4.11998
questions,parliament,43.00000,3.78239,11.36846,20.56758,0.00000,5.00000,3.50696
